buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss
2024-06-17 12:00:00,445.4,22.4517287831163,long,10067.579703637182,2024-06-17 18:30:00,448.41,67.57970363718114
2024-06-18 05:00:00,449.61,22.241498187317898,long,10026.655346972517,2024-06-18 09:30:00,447.77,-40.92435666466564
2024-06-18 19:30:00,446.39,22.401935527229554,long,10026.655346972517,2024-06-20 09:00:00,446.39,0.0
2024-06-20 15:00:00,445.115,22.466104265189895,long,10019.129202043678,2024-06-21 05:30:00,444.78,-7.526144928839432
2024-06-21 09:00:00,447.53,22.3448707349228,long,10077.225865954477,2024-06-24 09:00:00,450.13,58.09666391079979
2024-06-25 09:00:00,448.0,22.321428571428573,long,10116.288365954477,2024-06-26 07:30:00,449.75,39.0625
2024-06-26 11:00:00,453.1,22.070183182520413,long,10077.665545385065,2024-06-26 16:00:00,451.35,-38.62282056941072
2024-06-27 06:30:00,452.35,22.10677572676025,long,10087.834662219375,2024-06-27 14:30:00,452.81,10.169116834309262
2024-06-28 04:00:00,454.42,22.00607367633467,long,10058.786644966614,2024-06-28 09:00:00,453.1,-29.048017252761614
